"","account_length","international_plan","voice_mail_plan","number.vmail.messages","total_day_calls","total_day_charge","total_eve_calls","total_eve_charge","total_night_calls","total_night_charge","total_intl_calls","total_intl_charge","customer_service_calls","churn"
"2011",93,"0","0",0,106,46.043,89,12.89,114,13.66,3,2.35,1,"1"
"2012",154,"1","0",0,69,24.8,141,17.7,106,8.14,10,3.89,0,"1"
"2013",57,"0","1",37,76,34.2,122,23.81,110,6.94,1,3.19,1,"0"
"2014",130,"0","0",0,72,23.65,112,20.91,121,9.32,9,3.08,4,"0"
"2015",151,"0","0",0,128,20.21,65,23.66,61,8.77,10,3.56,2,"0"
"2016",162,"0","0",0,87,36.99,71,23.72,65,11.28,4,2.81,2,"1"
"2017",60,"0","0",0,133,24.65,92,17.77,112,14.78,2,3.94,1,"0"
"2018",81,"0","0",0,89,34.6,69,24.62,71,9.58,3,2.35,3,"0"
"2019",132,"0","0",0,115,40.82,91,15.33,122,6,6,2.16,3,"0"
"2020",86,"0","0",0,121,14.25,96,20.42,108,7.14,8,1.81,1,"0"
"2021",136,"0","0",0,106,45.87,101,19.45,106,11.59,8,2.73,1,"1"
"2022",121,"0","1",21,84,21.47,102,17.82,129,8.66,2,2.86,1,"0"
"2023",105,"0","1",15,125,14.98,142,14.95,85,12.15,1,2.62,2,"0"
"2024",105,"0","1",34,61,37.15,74,16.72,103,6.8,4,2.67,2,"0"
"2025",51,"0","1",26,61,40.26,97,22.39,91,8.15,8,3.02,1,"0"
"2026",64,"0","0",0,117,21.1,108,16.39,84,7.33,5,1.73,3,"0"
"2027",80,"1","1",30,132,31.31,109,14.24,114,9.58,10,2.7,0,"0"
"2028",56,"0","0",0,133,37.86,89,23.55,94,4.58,4,3.67,4,"0"
"2029",120,"0","0",0,98,25.36,88,16.46,119,11.2,5,3,1,"0"
"2030",103,"0","0",0,125,35.11,113,15.32,95,9.93,4,3.29,3,"0"
"2031",164,"0","1",27,102,27.15,113,14.35,127,10.98,9,2.59,3,"0"
"2032",116,"0","1",27,118,34.8,91,17.8,67,9.58,2,1.89,2,"0"
"2033",121,"0","0",0,79,36.24,116,10.26,102,11,4,2.03,1,"0"
"2034",55,"1","0",0,121,45.83,91,14.59,98,9.86,6,2.21,1,"0"
"2035",183,"0","0",0,92,19.84,112,18.17,112,9.64,6,2.62,2,"0"
"2036",104,"0","0",0,101,44.78,117,20.02,146,4.59,4,3.51,0,"0"
"2037",90,"0","0",0,97,23.83,102,18.18,126,5.4,2,1.92,1,"0"
"2038",82,"0","0",0,101,33.61,83,10.85,103,6.39,3,3.65,1,"0"
"2039",101,"0","0",0,92,23.15,110,18.78,116,8.86,7,3.59,3,"0"
"2040",9,"0","1",16,87,15.05,108,15.2,96,10.29,3,3.11,2,"0"
"2041",97,"0","0",0,58,36.6,91,20.6,105,12.59,9,3.27,0,"0"
"2042",94,"0","0",0,104,45.76,144,16.47,61,11.59,2,2.4,3,"1"
"2043",127,"0","1",25,118,34.65,48,22.7,105,10.13,5,1.97,0,"0"
"2044",125,"0","1",34,112,45.63,108,18.89,102,5.29,3,2.78,0,"0"
"2045",140,"0","0",0,104,27.05,106,22.93,116,9.92,4,2.78,1,"0"
"2046",90,"0","0",0,122,19.45,154,10.85,109,11.39,5,2.73,2,"0"
"2047",67,"0","0",0,65,23.61,109,17.76,82,10.46,3,2.48,2,"0"
"2048",113,"0","0",0,55,31.62,105,20.18,83,6.66,6,3.29,1,"0"
"2049",121,"0","1",26,91,28.97,90,21.63,122,9.88,5,4.08,0,"0"
"2050",93,"0","0",0,95,27.97,87,19.63,91,6.75,3,2.67,4,"0"
"2051",121,"0","0",0,121,28.66,94,14.33,59,4.29,4,3.32,1,"0"
"2052",53,"0","0",0,119,44.4,105,21.32,112,7.92,2,2.65,0,"1"
"2053",75,"0","0",0,91,32.39,75,15.16,113,7.31,5,3.54,1,"0"
"2054",132,"0","0",0,121,30.79,109,26.72,81,11.1,9,1.13,2,"0"
"2055",162,"0","0",0,131,30.11,122,9.75,88,6.91,6,1.76,3,"0"
"2056",140,"0","0",0,114,27.29,103,20.44,121,10.51,4,3.05,1,"0"
"2057",91,"0","0",0,116,22.9,98,25.1,121,8.8,5,1.78,2,"0"
"2058",73,"0","1",28,107,33.69,123,11.82,139,8.96,1,2.38,2,"0"
"2059",95,"1","0",0,134,38.91,71,21.73,120,9.36,2,2.73,4,"1"
"2060",145,"0","0",0,137,41.09,100,11.54,123,12.49,3,3.54,0,"0"
"2061",100,"0","0",0,108,22.29,81,14.98,81,4.04,4,1.16,1,"0"
"2062",122,"0","0",0,101,39.8,121,17.02,89,10.68,9,3.54,2,"0"
"2063",109,"0","0",0,72,34.02,120,25.58,68,10.62,5,3.21,0,"0"
"2064",82,"0","0",0,107,26.18,114,8.02,95,12.94,7,2.73,1,"0"
"2065",65,"0","1",23,106,38.11,100,16.12,75,10.03,4,2.65,0,"0"
"2066",52,"0","0",0,83,25.21,79,15.44,104,7,6,2.24,3,"0"
"2067",136,"0","1",24,76,29.68,114,15.01,91,9.65,5,2.38,2,"0"
"2068",75,"0","0",0,110,23.55,86,13.02,103,9.7,7,3,1,"0"
"2069",146,"0","0",0,69,18.53,98,22.59,80,10.27,2,3.4,1,"0"
"2070",105,"0","0",0,99,27.59,95,18.06,114,9.66,8,3,4,"0"
"2071",48,"0","0",0,84,35.84,98,16.12,99,7.09,3,4.43,2,"0"
"2072",45,"0","0",0,107,24.21,78,27.09,108,10.08,7,3,1,"0"
"2073",106,"0","1",37,104,38,99,19.98,90,6.3,5,2.86,2,"0"
"2074",33,"0","0",0,65,31.03,96,19.73,82,6.71,2,2.03,2,"0"
"2075",68,"0","0",0,97,37.33,144,11.99,101,9.26,4,2.92,2,"0"
"2076",106,"0","0",0,66,32.91,82,20.25,107,7.94,3,3.48,0,"0"
"2077",141,"0","0",0,111,32.71,87,13.34,82,7.91,6,2.97,0,"0"
"2078",98,"0","0",0,122,40.15,110,16.1,104,6.91,4,3.59,0,"0"
"2079",94,"0","1",28,88,39.64,102,9.63,71,5.31,4,4.35,0,"0"
"2080",65,"0","0",0,53,27,132,16.02,87,8.52,4,2.65,2,"0"
"2081",85,"0","0",0,112,21.44,126,23.35,95,8.3,4,2.65,1,"0"
"2082",71,"0","0",0,108,49.37,92,21.58,126,11.85,5,2.73,3,"1"
"2083",112,"0","1",30,113,10.3,96,14.1,99,5.98,7,3.59,0,"0"
"2084",110,"0","0",0,95,25.23,98,16.47,106,9.27,6,1.86,0,"0"
"2085",111,"0","0",0,108,41.91,89,18.39,99,8.08,3,3.43,2,"0"
"2086",74,"0","0",0,112,50.68,100,17.11,88,9.66,4,2.62,2,"1"
"2087",105,"0","0",0,82,20.28,111,15.73,74,7.07,4,2.94,2,"0"
"2088",40,"0","0",0,82,41.23,97,19.8,86,6.93,7,2.59,0,"0"
"2089",128,"1","1",18,89,37.76,109,13.65,102,9.85,2,3.67,0,"1"
"2090",123,"0","0",0,135,40.15,88,23.28,77,10.22,6,2.73,2,"1"
"2091",122,"0","0",0,87,24.51,74,18.04,87,7.62,4,2.57,0,"0"
"2092",114,"0","1",19,100,26.28,109,20.54,112,7.2,1,3.4,3,"0"
"2093",102,"0","1",25,100,23.36,83,15.02,93,8.47,6,2.75,2,"0"
"2094",126,"0","0",0,93,17.63,107,10.8,66,14.82,1,3.89,0,"0"
"2095",150,"0","0",0,112,23.22,81,17.8,78,7.25,2,3.29,4,"1"
"2096",60,"0","0",0,101,49.27,115,21.73,76,10.93,4,3.16,2,"1"
"2097",123,"0","0",0,85,44.35,103,14.32,91,8.02,5,3.59,3,"0"
"2098",138,"1","0",0,129,33.35,86,15,108,10.46,1,4.1,0,"1"
"2099",29,"0","0",0,71,33.25,74,10.74,87,6.69,4,3.83,1,"0"
"2100",111,"0","0",0,96,37.77,111,13.81,120,8.32,7,3.21,4,"0"
"2101",37,"1","0",0,119,29.39,86,15.56,100,10.19,1,2.65,0,"1"
"2102",111,"0","0",0,109,42.47,106,20.6,78,10.43,4,3.13,0,"1"
"2103",81,"0","0",0,84,26.27,91,18.38,82,10.34,3,3.7,1,"0"
"2104",46,"0","0",0,108,15.37,77,23.48,111,6.59,2,3.43,1,"0"
"2105",69,"0","1",27,78,45.7,89,20.96,102,12.24,3,4.43,0,"0"
"2106",125,"0","0",0,95,18.04,113,13.4,69,8.66,3,2.19,1,"0"
"2107",43,"0","0",0,117,15.264,97,13.68,96,12.58,3,2.89,3,"0"
"2108",127,"0","1",27,59,23.82,111,18.99,73,11.61,10,1.03,1,"0"
"2109",94,"0","0",0,112,41.65,91,15.33,105,11.83,6,2.62,1,"0"
"2110",46,"0","0",0,85,33.44,74,17.5,112,9.75,5,3.02,3,"0"
"2111",73,"0","1",26,98,22.3,97,9.05,96,9.98,6,2.75,2,"0"
"2112",146,"0","1",23,96,25.43,124,20.38,135,13.21,4,2,2,"0"
"2113",93,"0","0",0,70,40.77,99,21.4,112,7.59,10,2.94,1,"0"
"2114",52,"0","1",31,77,24.16,97,16.41,88,11.4,4,2.97,1,"0"
"2115",202,"0","0",0,137,19.62,70,15.19,113,8.36,3,1.62,3,"0"
"2116",129,"0","1",31,99,32.81,87,19.11,91,8.89,8,2.78,2,"0"
"2117",94,"0","0",0,49,35.04,115,19.09,74,11.55,1,3.51,1,"0"
"2118",100,"0","0",0,138,27.25,92,18.81,120,6.77,2,3.02,0,"0"
"2119",43,"0","0",0,108,33.98,80,24.51,103,8.13,7,3.05,1,"0"
"2120",130,"0","0",0,105,36.23,108,17.53,93,7.35,3,2.4,0,"0"
"2121",124,"0","0",0,102,30.31,120,19.98,119,10.79,1,2.94,3,"0"
"2122",92,"1","0",0,120,42.89,112,17.6,95,12.81,5,3.24,3,"1"
"2123",48,"0","0",0,64,33.61,126,11.62,81,11,5,3.56,4,"0"
"2124",98,"0","1",29,105,18.89,101,18.52,108,11.16,3,1.78,2,"0"
"2125",100,"0","0",0,86,16.41,133,17.87,106,6.59,3,3.38,1,"1"
"2126",79,"0","0",0,109,26.67,87,10.39,103,8.51,5,3.05,3,"0"
"2127",164,"0","0",0,78,20.96,85,14.45,78,7.47,2,3.43,1,"0"
"2128",105,"0","0",0,108,32.93,124,15.57,72,13.22,5,2.92,1,"0"
"2129",89,"1","0",0,134,35.17,105,14.25,86,7.01,4,2.94,0,"0"
"2130",126,"0","0",0,96,42.47,92,22.26,108,7.51,4,3.43,3,"1"
"2131",96,"0","0",0,102,24.48,73,19.1,91,10.25,7,2.7,1,"0"
"2132",120,"0","1",33,83,50.92,84,13.89,88,6.6,5,3.13,0,"0"
"2133",167,"0","0",0,127,38.42,83,25.89,132,8.15,4,3.4,2,"1"
"2134",72,"0","0",0,106,23.39,94,12.2,110,12.32,6,2.59,2,"0"
"2135",155,"1","1",26,121,35.99,123,11.83,89,6.6,3,3,1,"0"
"2136",89,"0","0",0,80,15.25,81,15.28,120,6.56,4,2.57,2,"0"
"2137",126,"1","0",0,126,33.59,112,20.95,104,12.84,8,3.38,2,"0"
"2138",172,"0","0",0,102,45.9,111,21.81,104,7.58,5,3.24,2,"1"
"2139",75,"0","0",0,116,38.2,79,16.32,98,9.55,9,3.05,3,"0"
"2140",143,"0","0",0,99,33.03,133,10.51,99,10.33,2,2.75,2,"0"
"2141",166,"1","0",0,89,8.11,95,22.47,97,10.58,3,3.56,0,"1"
"2142",132,"0","0",0,105,32.32,116,15.49,105,12.59,2,3.51,1,"0"
"2143",94,"1","0",0,94,15.22,106,24.114,76,7.78,1,2.13,1,"1"
"2144",99,"0","0",0,83,31.04,111,13.13,57,8.82,5,3.27,0,"0"
"2145",136,"0","1",35,86,34.94,119,25.37,104,9.64,4,1.86,1,"0"
"2146",119,"0","0",0,82,39.36,97,22.69,118,9.49,10,2,1,"0"
"2147",115,"1","0",0,69,42.72,96,21.46,112,5.32,1,2.67,3,"1"
"2148",160,"0","0",0,103,29.1,121,20.7,92,8.02,3,3.51,2,"0"
"2149",166,"0","0",0,89,33.64,113,21.34,85,6.22,2,3.02,2,"0"
"2150",120,"0","0",0,94,22.92,106,17.35,109,10.73,8,1.81,1,"0"
"2151",173,"0","0",0,114,32.54,138,14.32,99,4.92,3,2.78,1,"0"
"2152",156,"0","0",0,65,29.67,116,16.78,86,10.73,2,2.86,0,"0"
"2153",70,"0","0",0,125,30.16,104,19.23,72,11.43,4,2.94,0,"0"
"2154",41,"0","0",0,89,30.96,104,17.98,124,9.33,1,1.84,1,"0"
"2155",132,"0","0",0,85,37.81,76,14.06,97,9.38,4,3.02,0,"0"
"2156",47,"1","0",0,120,8.13,123,15.21,96,6.87,7,3.59,0,"1"
"2157",160,"0","0",0,97,20.71,97,7.59,92,6.78,5,2.78,1,"0"
"2158",180,"0","0",0,121,24.4,111,16.09,82,7.87,5,2.38,3,"0"
"2159",93,"0","0",0,68,28.03,86,17.88,104,10.32,4,2.11,2,"0"
"2160",109,"0","0",0,58,32.91,115,12.64,105,12.71,1,3.54,2,"0"
"2161",80,"0","0",0,121,17.19,110,22.37,74,6.2,5,1.97,0,"0"
"2162",54,"0","1",24,88,15.69,98,16.41,119,4.47,3,3.13,2,"0"
"2163",121,"0","0",0,128,28.71,99,10.53,105,11.98,7,1.54,2,"0"
"2164",157,"0","1",29,102,37.26,109,17.51,117,8.66,5,4.05,1,"0"
"2165",170,"0","1",37,130,30.28,103,20.64,93,10.93,4,3.51,0,"0"
"2166",138,"0","0",0,101,24.91,142,24.18,98,7.92,6,3.78,3,"0"
"2167",92,"0","1",31,116,29.29,91,22.63,90,10.27,5,3.19,1,"0"
"2168",126,"0","0",0,143,32.45,72,12.72,87,8.61,3,3.51,1,"0"
"2169",41,"0","0",0,74,39.46,88,27.8,119,10.19,2,2.94,3,"1"
"2170",167,"0","0",0,124,28.76,108,14.73,64,9.74,4,3.35,4,"1"
"2171",91,"0","0",0,107,21.05,125,27.12,78,10.69,4,1.97,2,"0"
"2172",127,"0","0",0,117,16.32,68,15.05,127,7.3,4,2.62,3,"0"
"2173",88,"0","1",27,106,15.88,92,21.42,104,8.5,1,2.94,1,"0"
"2174",113,"0","0",0,130,15.4,100,14.5,74,6.18,9,1.46,1,"0"
"2175",78,"0","0",0,81,25.99,82,21.81,112,7.81,6,1.43,2,"0"
"2176",123,"0","0",0,92,43.84,71,17.99,104,8.52,2,2.54,2,"0"
"2177",136,"1","1",29,98,14.48,85,19.58,104,10.96,3,2.43,2,"0"
"2178",68,"0","1",34,72,27.2,119,15.68,101,9.37,10,1.65,1,"0"
"2179",132,"0","1",10,54,31.09,68,24.85,116,6.4,4,3.11,0,"0"
"2180",133,"0","0",0,67,36.75,133,18.89,95,8.64,1,1.54,2,"0"
"2181",127,"0","0",0,105,44.49,107,15.45,131,4.54,5,0.89,0,"0"
"2182",110,"0","0",0,105,41,85,14.82,59,11.04,4,2.3,2,"0"
"2183",121,"0","0",0,142,30.12,88,10.5,51,9.59,6,2.27,1,"0"
"2184",116,"0","0",0,128,15.22,137,15.37,94,8.69,3,3.78,2,"0"
"2185",112,"1","1",16,72,34.05,91,16.81,92,6.8,3,2.81,1,"0"
"2186",97,"1","0",0,103,24.65,93,25.02,120,10.79,2,2.97,4,"1"
"2187",43,"0","0",0,99,27.12,149,10.17,126,7.83,3,1.84,2,"0"
"2188",110,"0","0",0,106,25.81,126,11.73,112,10.51,8,3.02,3,"0"
"2189",67,"0","0",0,120,29.95,138,20.06,104,6.86,4,2.86,1,"0"
"2190",166,"0","0",0,95,25.86,105,10.29,126,8.91,5,2.65,0,"0"
"2191",129,"0","0",0,122,27.42,95,18.75,104,10.11,3,2.59,1,"0"
"2192",103,"1","0",0,78,29.19,86,12.28,106,7.11,3,1.84,3,"0"
"2193",71,"0","0",0,110,47.41,67,16.17,84,11.48,7,3.16,0,"1"
"2194",112,"0","1",27,121,36.21,101,19.23,99,8.54,3,3,4,"0"
"2195",8,"0","1",36,67,41.29,59,14.53,130,7.98,9,1.3,1,"0"
"2196",98,"0","0",0,121,36.92,73,25.79,71,8.87,2,3.35,0,"1"
"2197",90,"0","0",0,111,29.9,115,24.24,122,6.79,7,3.51,1,"0"
"2198",13,"0","0",0,133,51.54,86,14.49,80,10.24,3,3.11,0,"1"
"2199",58,"0","0",0,107,40.61,88,15.91,84,8.15,3,3.19,2,"0"
"2200",137,"0","1",22,67,32.23,137,15.22,126,8.08,5,3.08,2,"0"
"2201",116,"0","0",0,94,22.66,126,21.06,78,9.86,5,3.05,4,"1"
"2202",94,"0","1",28,107,15.76,86,10.86,86,10.15,4,2.67,3,"0"
"2203",87,"0","0",0,72,30.12,105,21.16,87,9.04,7,2.32,3,"0"
"2204",120,"0","0",0,103,31.37,86,17.77,70,7.64,6,2.75,2,"0"
"2205",97,"0","1",24,109,29.94,81,13.55,94,12.11,9,3.27,0,"0"
"2206",134,"0","0",0,108,34.8,105,12.16,84,7.46,4,2.97,4,"0"
"2207",68,"0","0",0,80,24.41,65,11.42,84,9.7,5,4.19,2,"0"
"2208",93,"0","0",0,93,30.48,65,16.05,88,11.39,5,3.27,1,"0"
"2209",120,"0","0",0,100,23.34,129,18.04,92,6.87,2,2.84,1,"0"
"2210",41,"0","0",0,92,40.43,133,19,90,9.78,6,2.75,2,"0"
"2211",80,"0","0",0,92,34.63,97,18.39,66,6.94,5,2.05,2,"0"
"2212",83,"0","1",25,95,32.52,136,21.31,86,11.22,5,3.97,2,"0"
"2213",109,"1","0",0,141,35.55,93,17.43,111,5.37,3,2.11,2,"0"
"2214",66,"0","1",33,104,15.1,94,9.32,107,7.77,9,1.92,3,"0"
"2215",104,"0","0",0,88,16.52,85,13.23,105,11.77,5,3.35,0,"0"
"2216",89,"0","0",0,96,23.44,63,16.37,125,11.51,5,2.97,1,"0"
"2217",127,"0","0",0,112,38.13,103,15.78,83,7.17,1,2.7,2,"0"
"2218",117,"0","1",13,65,35.29,77,12.98,95,10.48,3,2.62,1,"0"
"2219",128,"0","0",0,95,45.58,126,10.24,121,9.94,6,3.89,2,"0"
"2220",88,"0","0",0,61,28.34,88,15.24,131,10.92,7,1.84,4,"1"
"2221",61,"0","0",0,104,45.41,131,15.33,106,10.38,4,4.67,1,"1"
"2222",22,"0","0",0,108,30.91,148,16.88,96,9.3,3,2.51,2,"0"
"2223",78,"0","0",0,80,25.01,100,16.97,106,7.23,7,3.7,0,"0"
"2224",56,"0","1",29,115,6.41,111,12.25,101,10.2,3,1.32,1,"0"
"2225",192,"0","0",0,88,31.45,98,19.12,105,9.56,3,3.08,2,"0"
"2226",70,"0","0",0,108,26.59,116,14.54,96,8.82,4,2.32,2,"0"
"2227",148,"0","0",0,84,40.68,85,16.63,104,10.47,3,2.94,1,"0"
"2228",65,"0","1",29,129,36.64,77,13.76,91,5.77,5,2.38,2,"0"
"2229",119,"0","0",0,70,22.93,74,17.98,105,8.48,6,3.05,1,"0"
"2230",80,"0","0",0,116,33.12,93,17.84,100,8.73,3,3.46,0,"0"
"2231",152,"0","1",20,105,40.65,111,17.77,130,12.07,3,3.59,4,"0"
"2232",113,"0","0",0,85,15.74,92,15.1,72,7.19,4,3.89,3,"0"
"2233",75,"0","0",0,133,35.6,121,17.98,123,13.1,4,1.94,1,"0"
"2234",80,"0","0",0,83,33.59,86,13.98,98,4.23,6,1.73,1,"0"
"2235",148,"0","0",0,121,15.264,125,13.74,82,9.14,6,2.86,1,"0"
"2236",63,"1","0",0,112,10.69,111,17.25,58,11.66,8,2.4,1,"0"
"2237",97,"0","1",28,97,34.39,84,5.88,64,11.59,3,1.81,1,"0"
"2238",166,"0","0",0,116,23.14,93,15.42,108,5.91,4,3.05,0,"0"
"2239",94,"0","0",0,109,35.19,80,14.23,117,10.72,6,1.54,1,"0"
"2240",85,"0","1",33,95,35.34,88,19.85,92,9.96,3,3.65,1,"0"
"2241",80,"1","0",0,122,47.01,79,16.63,78,9.46,3,1.94,1,"1"
"2242",167,"0","1",31,87,53.35,103,12.55,97,8.67,7,2.73,3,"0"
"2243",88,"1","1",25,114,49.05,74,17.29,117,10.28,5,3.51,1,"0"
"2244",100,"0","0",0,85,35.85,69,27.99,78,5.72,5,2.54,4,"0"
"2245",154,"0","1",35,76,11.03,91,15.65,75,6.82,1,3.94,1,"0"
"2246",32,"0","1",26,137,41.4,108,20.13,149,7.8,9,2.43,1,"0"
"2247",18,"0","0",0,97,33.49,107,17.31,105,9.09,3,2.35,3,"0"
"2248",126,"0","1",31,88,47.26,65,21.52,114,10.04,4,2.35,0,"0"
"2249",144,"0","1",37,102,37.38,77,18.88,111,5.33,4,2.7,1,"0"
"2250",29,"0","0",0,103,53.24,151,18.39,106,9.83,4,3.46,2,"1"
"2251",86,"0","1",16,88,24.77,129,16.24,82,9.7,7,3.05,0,"0"
"2252",138,"0","1",37,102,12.89,147,14.76,96,7.32,9,2.21,0,"0"
"2253",146,"0","0",0,86,33.3,82,19.43,94,13.66,4,3.29,3,"0"
"2254",175,"0","0",0,95,22.44,74,19.65,108,14.1,10,2.35,1,"0"
"2255",74,"0","0",0,102,21.08,101,22.28,98,12.07,2,3.16,2,"0"
"2256",48,"0","0",0,98,29.22,127,13.52,101,6.28,3,2.05,2,"0"
"2257",74,"0","1",31,70,42.4,59,17.81,75,8.13,2,2.67,4,"0"
"2258",105,"1","0",0,100,38.83,108,12.33,140,11.04,7,2.08,0,"0"
"2259",157,"0","0",0,71,28.66,48,17.43,88,7.91,2,1.59,3,"0"
"2260",167,"0","0",0,138,21.03,105,21.12,78,12.13,4,3.59,0,"0"
"2261",68,"0","0",0,61,30.38,84,21.45,76,11.51,4,2.27,1,"0"
"2262",80,"0","0",0,86,19.24,97,15.77,145,10.68,5,2.57,1,"0"
"2263",38,"0","1",25,106,24.21,109,26.66,117,5.7,6,3.62,2,"0"
"2264",107,"0","1",38,57,34.71,92,17.5,80,12.89,4,2.24,0,"0"
"2265",140,"0","0",0,71,25.45,97,18.06,67,11.07,4,3.4,3,"0"
"2266",98,"0","0",0,116,38.61,103,10.24,102,5.27,4,1.27,4,"1"
"2267",114,"0","0",0,75,26.4,87,14.44,133,9.32,5,3.4,2,"0"
"2268",46,"0","0",0,105,26.59,98,15.77,96,10.2,3,3.19,1,"0"
"2269",118,"0","1",42,105,25.28,105,14.22,105,12.18,7,2.81,0,"0"
"2270",37,"0","0",0,112,46.19,96,13.18,97,8.98,4,1.78,3,"0"
"2271",34,"0","0",0,74,32.93,84,10.79,132,9.95,4,2.38,0,"0"
"2272",98,"1","1",23,54,41.74,83,24.88,90,8.28,7,2.92,1,"0"
"2273",113,"0","0",0,108,41.7,140,22.09,115,9.19,2,2.89,3,"1"
"2274",69,"0","0",0,87,33.34,66,20.13,75,8.2,1,3.21,0,"0"
"2275",121,"0","0",0,112,22.8,104,16.58,139,7.18,2,2.84,2,"0"
"2276",59,"1","1",31,78,38.25,79,16.26,79,10.2,3,2.46,1,"0"
"2277",59,"0","0",0,100,32.25,133,9.85,115,9.93,4,2,0,"0"
"2278",190,"0","0",0,96,24.29,96,15.12,117,5.1,4,1.78,0,"0"
"2279",109,"0","0",0,80,29.85,94,20.23,103,8.93,6,2.75,1,"0"
"2280",136,"0","0",0,109,15.71,115,18.62,80,9.57,4,3.48,2,"0"
"2281",86,"0","0",0,92,15.78,87,13.57,115,6.69,5,2.38,1,"0"
"2282",100,"0","1",27,100,37.69,70,20.07,91,8.67,4,2.16,0,"0"
"2283",106,"0","0",0,94,27.13,118,23.53,65,10.06,3,2.38,0,"0"
"2284",104,"0","0",0,107,24.57,85,15.34,94,10.17,6,4.59,2,"0"
"2285",129,"0","0",0,100,27.05,90,17.21,96,10.49,6,3.11,2,"0"
"2286",205,"0","0",0,123,8.48,81,12.81,67,8.47,4,2.73,2,"0"
"2287",93,"0","1",32,120,19.87,97,19.75,112,5.75,9,2.97,0,"0"
"2288",123,"0","0",0,98,25.5,95,7.63,91,14.67,3,3,3,"0"
"2289",99,"0","0",0,120,43.25,92,13.54,94,11.9,5,1.62,1,"0"
"2290",61,"0","1",33,53,46.02,116,17.06,102,9.08,3,2.94,3,"0"
"2291",71,"0","0",0,112,35.19,96,14.77,61,8.03,3,3.27,1,"0"
"2292",4,"1","0",0,89,24.7,93,25.82,82,9.27,4,2.4,0,"0"
"2293",148,"0","1",25,102,39.22,109,19.87,90,9.71,2,3.65,3,"0"
"2294",141,"0","0",0,104,25.76,114,20.59,109,13.69,2,2.92,1,"0"
"2295",56,"0","0",0,57,24.84,97,16.68,110,13.95,3,2.48,0,"0"
"2296",160,"0","0",0,111,43.52,61,15.93,81,5.36,4,3.11,3,"0"
"2297",43,"0","1",35,105,34.03,88,20.77,97,9.32,4,3.13,3,"0"
"2298",42,"0","0",0,52,25.62,96,20.97,118,4.67,4,1.89,2,"0"
"2299",135,"1","0",0,107,31.62,94,5.61,105,9.59,4,3.48,1,"0"
"2300",106,"0","0",0,110,36.19,69,15.9,71,5.76,3,1.7,3,"0"
"2301",106,"0","0",0,133,33.12,73,18.14,92,8.59,7,3.11,0,"0"
"2302",83,"0","1",30,105,46.33,83,21.51,123,8.14,6,2.35,3,"0"
"2303",110,"0","0",0,109,22.97,99,17.44,119,7.48,4,3.16,1,"0"
"2304",153,"0","0",0,56,26.28,84,22.36,89,12.733,2,4.19,1,"0"
"2305",109,"0","1",35,116,39.19,130,22.59,69,12.14,6,2.86,4,"0"
"2306",31,"0","0",0,84,28.12,107,17.31,65,9.08,1,2.21,1,"0"
"2307",124,"0","0",0,120,24.36,111,19.61,91,9.64,2,2.11,4,"1"
"2308",110,"0","0",0,108,46.09,122,20.15,122,10.8,5,2.65,2,"1"
"2309",124,"0","0",0,104,43.1,123,10.02,104,11.18,2,3.78,0,"0"
"2310",82,"0","0",0,77,28.41,79,11.2,98,8.43,1,2.54,4,"1"
"2311",122,"0","0",0,96,28.61,91,7.45,87,11.12,6,2.27,1,"0"
"2312",137,"0","0",0,115,17.8,144,21.23,99,8.65,2,2.4,1,"0"
"2313",69,"0","0",0,101,23.02,124,20.24,102,8.8,2,2.86,1,"0"
"2314",46,"0","1",34,102,32.54,96,24.114,132,6.64,2,1.94,1,"0"
"2315",103,"0","0",0,90,26.98,117,16.86,76,8.15,4,2.84,1,"0"
"2316",16,"0","0",0,84,24.62,141,14.02,75,10.42,4,2.21,2,"0"
"2317",119,"0","0",0,97,16.8,68,12.49,105,8.58,4,2.7,3,"0"
"2318",124,"1","0",0,71,26.83,114,17.27,82,7.59,2,2.7,3,"1"
"2319",122,"0","1",37,107,27.71,118,26.59,85,9,5,3.13,1,"0"
"2320",139,"0","0",0,119,30.87,118,28.53,64,6.74,6,2.24,4,"0"
"2321",67,"0","0",0,78,21.93,116,15.98,102,10.58,3,3.02,2,"0"
"2322",84,"0","0",0,83,14.62,86,22.16,109,4.44,4,2.4,1,"0"
"2323",101,"0","1",17,71,32.96,81,16.13,97,8.83,7,3.4,0,"0"
"2324",40,"0","0",0,107,18.6,102,20.8,123,12.46,7,1.92,0,"0"
"2325",61,"0","0",0,105,32.11,116,13.06,106,9.6,2,2.75,2,"0"
"2326",120,"1","0",0,72,30.58,98,14.45,89,8.58,2,3.73,1,"1"
"2327",95,"0","0",0,98,31.18,95,23.91,113,4.73,8,2.21,1,"0"
"2328",98,"0","0",0,101,48.98,93,11.72,88,9.29,0,1.54,0,"0"
"2329",114,"0","0",0,96,28.76,83,12.74,119,8.86,4,1.24,2,"0"
"2330",68,"1","1",29,113,33.24,96,14.59,85,9.18,9,3.65,1,"1"
"2331",149,"0","1",20,102,44.95,123,18.67,89,9.02,3,3.05,2,"0"
"2332",22,"0","0",0,116,35.31,99,17.9,88,10.72,5,2.59,0,"0"
"2333",176,"0","0",0,151,28.82,84,9.6,99,5.31,4,2.35,0,"0"
"2334",152,"0","0",0,102,24.06,94,22.36,113,9.32,4,0.92,2,"0"
