"","account_length","international_plan","voice_mail_plan","number.vmail.messages","total_day_calls","total_day_charge","total_eve_calls","total_eve_charge","total_night_calls","total_night_charge","total_intl_calls","total_intl_charge","customer_service_calls","churn"
"1955",71,"no","no",0,82,40.46,94,23.67,134,8.69,10,3.19,0,"TRUE"
"1956",139,"no","no",0,103,35.89,108,17.59,70,8.73,4,1.51,0,"FALSE"
"1957",107,"no","yes",30,87,33.81,90,17.6,76,7.19,4,3.4,3,"FALSE"
"1958",147,"no","no",0,79,36.18,91,17.35,113,7.03,2,2.75,1,"FALSE"
"1959",116,"no","no",0,126,23.36,94,10.2,64,5.86,2,3.35,3,"FALSE"
"1960",60,"no","yes",31,75,32.61,135,22.76,62,9.02,3,3.46,2,"FALSE"
"1961",38,"no","no",0,92,25.33,78,4.18,93,7.35,11,3.75,0,"FALSE"
"1962",63,"no","no",0,118,19.91,90,21.22,84,7.3,4,3,3,"FALSE"
"1963",94,"no","no",0,79,18.36,152,20.56,92,11.34,3,2.81,3,"FALSE"
"1964",131,"no","no",0,133,19.18,116,16.95,105,6.42,5,2.73,0,"FALSE"
"1965",158,"no","no",0,105,29.9,88,16.01,98,8.47,6,2.97,1,"FALSE"
"1966",139,"no","no",0,109,40.22,107,14.44,118,9.55,2,3,1,"TRUE"
"1967",77,"no","no",0,102,28.8,144,15.72,89,10.54,7,0.54,1,"FALSE"
"1968",140,"no","no",0,79,22.03,99,20.93,124,7.74,10,2.54,3,"FALSE"
"1969",72,"no","no",0,97,30.11,105,15.7,94,7.83,6,2.16,1,"FALSE"
"1970",52,"no","yes",20,63,22.66,123,15.65,107,12.28,2,3.65,1,"FALSE"
"1971",103,"no","no",0,121,28.53,123,18.1,73,9.37,3,3.51,5,"FALSE"
"1972",74,"no","yes",32,107,29.68,115,26.4,92,10.56,4,2.43,1,"FALSE"
"1973",124,"no","no",0,101,25.55,112,21.75,62,6.15,4,3.38,2,"FALSE"
"1974",85,"no","yes",21,110,48.14,108,20.37,80,6.73,1,1.7,5,"FALSE"
"1975",113,"no","yes",20,83,26.83,56,13.73,100,12.22,2,2.35,5,"TRUE"
"1976",71,"no","no",0,132,24,90,12.67,72,7.71,2,1.89,2,"FALSE"
"1977",177,"no","yes",27,106,39.13,78,16.67,108,9.69,2,2.81,1,"FALSE"
"1978",49,"yes","no",0,92,40.43,119,17.76,86,7.55,6,4.21,2,"TRUE"
"1979",106,"yes","no",0,84,34.68,61,14.32,102,7.38,3,3.59,3,"TRUE"
"1980",60,"no","no",0,106,37.59,48,15.18,90,9.12,3,2,1,"FALSE"
"1981",43,"no","no",0,93,30.12,60,12.12,144,14.13,2,3.43,4,"FALSE"
"1982",66,"no","no",0,133,20.06,99,21.09,122,9.65,5,1.43,1,"FALSE"
"1983",125,"no","no",0,73,27.85,85,21.73,95,8.68,4,4.24,0,"FALSE"
"1984",114,"no","yes",4,96,24.02,88,19.58,85,10.07,3,2.54,3,"FALSE"
"1985",112,"no","no",0,119,46.33,94,19.22,94,7.16,5,4.43,3,"TRUE"
"1986",101,"no","yes",16,112,20.21,97,19.41,111,8.1,5,2.21,2,"FALSE"
"1987",70,"no","no",0,100,1.34,83,11.59,89,7.05,1,3.27,0,"FALSE"
"1988",59,"no","no",0,96,27.12,123,14.21,106,6.24,4,2.75,0,"FALSE"
"1989",59,"no","no",0,70,25.53,98,15.78,128,9.56,2,3.27,1,"FALSE"
"1990",124,"no","yes",30,35,24.57,101,22.3,82,10.19,7,3.24,2,"FALSE"
"1991",99,"no","no",0,88,23.92,98,17.93,125,10.35,4,3.35,2,"FALSE"
"1992",150,"no","no",0,123,28.76,83,18.43,107,8.07,3,3.4,1,"FALSE"
"1993",81,"no","no",0,77,37.54,87,12.62,100,8.28,3,2.05,2,"FALSE"
"1994",86,"no","no",0,96,36.77,77,22.64,110,9.63,3,1.22,0,"FALSE"
"1995",84,"no","no",0,96,28.82,94,13.4,70,4.42,7,2.86,0,"FALSE"
"1996",118,"no","yes",35,119,43.57,91,21.94,130,9.7,1,3.16,1,"FALSE"
"1997",89,"no","no",0,128,30.55,92,25.48,120,8.34,3,2.05,1,"FALSE"
"1998",93,"no","no",0,120,45.22,84,11.06,63,7.46,6,3.54,3,"FALSE"
"1999",85,"no","no",0,97,16.44,95,16.47,88,7.73,3,2.62,2,"FALSE"
"2000",160,"no","no",0,116,14.06,95,16.54,54,7.15,9,2.94,0,"FALSE"
"2001",28,"no","no",0,87,28.59,92,13.74,112,8.66,3,2.73,3,"FALSE"
"2002",73,"no","no",0,109,48.69,67,15.15,152,9.64,14,2.89,1,"TRUE"
"2003",156,"no","no",0,95,29.63,128,15.86,105,11.62,5,3.48,3,"FALSE"
"2004",33,"yes","no",0,100,32.4,104,13.74,136,8.55,6,3.51,1,"FALSE"
"2005",77,"no","no",0,86,29.84,78,17.43,100,11.03,3,4.81,4,"FALSE"
"2006",119,"no","no",0,102,22.68,71,17.39,103,8.86,7,3,1,"FALSE"
"2007",91,"no","yes",27,96,34.78,93,11.56,82,9.47,2,1.78,3,"FALSE"
"2008",102,"no","no",0,88,41.17,89,19.82,121,8.48,6,1.67,3,"FALSE"
"2009",86,"no","yes",33,112,43.03,94,17.86,98,4.27,4,3.21,3,"FALSE"
"2010",82,"no","no",0,110,22.1,88,15.75,105,8.04,4,2.24,0,"FALSE"
"2011",89,"no","no",0,151,18,142,16.12,67,7.69,7,3.43,0,"FALSE"
"2012",86,"no","no",0,98,33.01,95,16.47,123,8.64,7,2.51,3,"FALSE"
"2013",134,"no","no",0,111,31.25,92,10.5,105,7.23,2,1.65,1,"FALSE"
"2014",92,"no","no",0,82,33.41,89,16.15,99,7.34,2,2.92,2,"FALSE"
"2015",87,"no","no",0,81,31.37,103,14.62,96,8.25,3,3.7,3,"FALSE"
"2016",64,"no","no",0,113,44.52,99,12.59,74,6.53,4,3.73,0,"FALSE"
"2017",80,"no","no",0,118,34.41,67,22.12,112,7.98,5,2.48,3,"FALSE"
"2018",165,"no","yes",39,113,28.46,94,14.68,113,8.67,4,2.57,3,"FALSE"
"2019",153,"no","yes",22,104,28.51,91,20.98,117,9.18,11,2.03,1,"FALSE"
"2020",41,"no","yes",30,109,32.59,86,16.41,93,6.72,4,3,1,"FALSE"
"2021",108,"no","no",0,78,40.83,109,19.58,83,9.76,1,1.4,2,"FALSE"
"2022",104,"no","yes",26,112,32.15,97,15.15,104,8.97,4,3,1,"FALSE"
"2023",115,"no","no",0,67,21.71,90,15.55,92,7.78,7,2.86,1,"FALSE"
"2024",87,"no","no",0,106,34.88,122,8.46,75,8.53,3,3.62,1,"FALSE"
"2025",159,"no","yes",23,93,26.11,88,18.44,91,7.26,3,3.4,2,"FALSE"
"2026",119,"no","no",0,129,26.27,87,16.46,145,8.14,3,3.62,2,"FALSE"
"2027",69,"no","no",0,109,26.13,105,16.49,114,11.52,6,3.81,1,"FALSE"
"2028",87,"yes","yes",36,138,29.1,102,15.79,97,10.24,3,2.92,1,"FALSE"
"2029",93,"no","no",0,106,55.78,89,12.89,114,13.66,3,2.35,1,"TRUE"
"2030",154,"yes","no",0,69,24.8,141,17.7,106,8.14,10,3.89,0,"TRUE"
"2031",57,"no","yes",37,76,34.2,122,23.81,110,6.94,1,3.19,1,"FALSE"
"2032",130,"no","no",0,72,23.65,112,20.91,121,9.32,9,3.08,5,"FALSE"
"2033",151,"no","no",0,128,20.21,65,23.66,61,8.77,10,3.56,2,"FALSE"
"2034",162,"no","no",0,87,36.99,71,23.72,65,11.28,4,2.81,2,"TRUE"
"2035",60,"no","no",0,133,24.65,92,17.77,112,14.78,2,3.94,1,"FALSE"
"2036",81,"no","no",0,89,34.6,69,24.62,71,9.58,3,2.35,3,"FALSE"
"2037",132,"no","no",0,115,40.82,91,15.33,122,6,6,2.16,3,"FALSE"
"2038",86,"no","no",0,121,14.25,96,20.42,108,7.14,8,1.81,1,"FALSE"
"2039",136,"no","no",0,106,45.87,101,19.45,106,11.59,8,2.73,1,"TRUE"
"2040",121,"no","yes",21,84,21.47,102,17.82,129,8.66,2,2.86,1,"FALSE"
"2041",105,"no","yes",15,125,14.98,142,14.95,85,12.15,1,2.62,2,"FALSE"
"2042",105,"no","yes",34,61,37.15,74,16.72,103,6.8,4,2.67,2,"FALSE"
"2043",51,"no","yes",26,61,40.26,97,22.39,91,8.15,8,3.02,1,"FALSE"
"2044",64,"no","no",0,117,21.1,108,16.39,84,7.33,5,1.73,3,"FALSE"
"2045",80,"yes","yes",30,132,31.31,109,14.24,114,9.58,10,2.7,0,"FALSE"
"2046",56,"no","no",0,133,37.86,89,23.55,94,4.58,4,3.67,4,"FALSE"
"2047",120,"no","no",0,98,25.36,88,16.46,119,11.2,5,3,1,"FALSE"
"2048",103,"no","no",0,125,35.11,113,15.32,95,9.93,4,3.29,3,"FALSE"
"2049",164,"no","yes",27,102,27.15,113,14.35,127,10.98,9,2.59,3,"FALSE"
"2050",116,"no","yes",27,118,34.8,91,17.8,67,9.58,2,1.89,2,"FALSE"
"2051",121,"no","no",0,79,36.24,116,10.26,102,11,4,2.03,1,"FALSE"
"2052",55,"yes","no",0,121,45.83,91,14.59,98,9.86,6,2.21,1,"FALSE"
"2053",183,"no","no",0,92,19.84,112,18.17,112,9.64,6,2.62,2,"FALSE"
"2054",104,"no","no",0,101,44.78,117,20.02,146,4.59,4,3.51,0,"FALSE"
"2055",90,"no","no",0,97,23.83,102,18.18,126,5.4,2,1.92,1,"FALSE"
"2056",82,"no","no",0,101,33.61,83,10.85,103,6.39,3,3.65,1,"FALSE"
"2057",101,"no","no",0,92,23.15,110,18.78,116,8.86,7,3.59,3,"FALSE"
"2058",9,"no","yes",16,87,15.05,108,15.2,96,10.29,3,3.11,2,"FALSE"
"2059",97,"no","no",0,58,36.6,91,20.6,105,12.59,9,3.27,0,"FALSE"
"2060",94,"no","no",0,104,45.76,144,16.47,61,11.59,2,2.4,3,"TRUE"
"2061",127,"no","yes",25,118,34.65,48,22.7,105,10.13,5,1.97,0,"FALSE"
"2062",125,"no","yes",34,112,45.63,108,18.89,102,5.29,3,2.78,0,"FALSE"
"2063",140,"no","no",0,104,27.05,106,22.93,116,9.92,4,2.78,1,"FALSE"
"2064",90,"no","no",0,122,19.45,154,10.85,109,11.39,5,2.73,2,"FALSE"
"2065",67,"no","no",0,65,23.61,109,17.76,82,10.46,3,2.48,2,"FALSE"
"2066",113,"no","no",0,55,31.62,105,20.18,83,6.66,6,3.29,1,"FALSE"
"2067",121,"no","yes",26,91,28.97,90,21.63,122,9.88,5,4.08,0,"FALSE"
"2068",93,"no","no",0,95,27.97,87,19.63,91,6.75,3,2.67,4,"FALSE"
"2069",121,"no","no",0,121,28.66,94,14.33,59,4.29,4,3.32,1,"FALSE"
"2070",53,"no","no",0,119,44.4,105,21.32,112,7.92,2,2.65,0,"TRUE"
"2071",75,"no","no",0,91,32.39,75,15.16,113,7.31,5,3.54,1,"FALSE"
"2072",132,"no","no",0,121,30.79,109,26.72,81,11.1,9,1.13,2,"FALSE"
"2073",162,"no","no",0,131,30.11,122,9.75,88,6.91,6,1.76,3,"FALSE"
"2074",140,"no","no",0,114,27.29,103,20.44,121,10.51,4,3.05,1,"FALSE"
"2075",91,"no","no",0,116,22.9,98,25.1,121,8.8,5,1.78,2,"FALSE"
"2076",73,"no","yes",28,107,33.69,123,11.82,139,8.96,1,2.38,2,"FALSE"
"2077",95,"yes","no",0,134,38.91,71,21.73,120,9.36,2,2.73,4,"TRUE"
"2078",145,"no","no",0,137,41.09,100,11.54,123,12.49,3,3.54,0,"FALSE"
"2079",100,"no","no",0,108,22.29,81,14.98,81,4.04,4,1.16,1,"FALSE"
"2080",122,"no","no",0,101,39.8,121,17.02,89,10.68,9,3.54,2,"FALSE"
"2081",109,"no","no",0,72,34.02,120,25.58,68,10.62,5,3.21,0,"FALSE"
"2082",82,"no","no",0,107,26.18,114,8.02,95,12.94,7,2.73,1,"FALSE"
"2083",65,"no","yes",23,106,38.11,100,16.12,75,10.03,4,2.65,0,"FALSE"
"2084",52,"no","no",0,83,25.21,79,15.44,104,7,6,2.24,3,"FALSE"
"2085",136,"no","yes",24,76,29.68,114,15.01,91,9.65,5,2.38,2,"FALSE"
"2086",75,"no","no",0,110,23.55,86,13.02,103,9.7,7,3,1,"FALSE"
"2087",146,"no","no",0,69,18.53,98,22.59,80,10.27,2,3.4,1,"FALSE"
"2088",105,"no","no",0,99,27.59,95,18.06,114,9.66,8,3,4,"FALSE"
"2089",48,"no","no",0,84,35.84,98,16.12,99,7.09,3,4.43,2,"FALSE"
"2090",45,"no","no",0,107,24.21,78,27.09,108,10.08,7,3,1,"FALSE"
"2091",106,"no","yes",37,104,38,99,19.98,90,6.3,5,2.86,2,"FALSE"
"2092",33,"no","no",0,65,31.03,96,19.73,82,6.71,2,2.03,2,"FALSE"
"2093",68,"no","no",0,97,37.33,144,11.99,101,9.26,4,2.92,2,"FALSE"
"2094",106,"no","no",0,66,32.91,82,20.25,107,7.94,3,3.48,0,"FALSE"
"2095",141,"no","no",0,111,32.71,87,13.34,82,7.91,6,2.97,0,"FALSE"
"2096",98,"no","no",0,122,40.15,110,16.1,104,6.91,4,3.59,0,"FALSE"
"2097",94,"no","yes",28,88,39.64,102,9.63,71,5.31,4,4.35,0,"FALSE"
"2098",65,"no","no",0,53,27,132,16.02,87,8.52,4,2.65,2,"FALSE"
"2099",85,"no","no",0,112,21.44,126,23.35,95,8.3,4,2.65,1,"FALSE"
"2100",71,"no","no",0,108,49.37,92,21.58,126,11.85,5,2.73,3,"TRUE"
"2101",112,"no","yes",30,113,10.3,96,14.1,99,5.98,7,3.59,0,"FALSE"
"2102",110,"no","no",0,95,25.23,98,16.47,106,9.27,6,1.86,0,"FALSE"
"2103",111,"no","no",0,108,41.91,89,18.39,99,8.08,3,3.43,2,"FALSE"
"2104",74,"no","no",0,112,50.68,100,17.11,88,9.66,4,2.62,2,"TRUE"
"2105",105,"no","no",0,82,20.28,111,15.73,74,7.07,4,2.94,2,"FALSE"
"2106",40,"no","no",0,82,41.23,97,19.8,86,6.93,7,2.59,0,"FALSE"
"2107",128,"yes","yes",18,89,37.76,109,13.65,102,9.85,2,3.67,0,"TRUE"
"2108",123,"no","no",0,135,40.15,88,23.28,77,10.22,6,2.73,2,"TRUE"
"2109",122,"no","no",0,87,24.51,74,18.04,87,7.62,4,2.57,0,"FALSE"
"2110",114,"no","yes",19,100,26.28,109,20.54,112,7.2,1,3.4,3,"FALSE"
"2111",102,"no","yes",25,100,23.36,83,15.02,93,8.47,6,2.75,2,"FALSE"
"2112",126,"no","no",0,93,17.63,107,10.8,66,14.82,1,3.89,0,"FALSE"
"2113",150,"no","no",0,112,23.22,81,17.8,78,7.25,2,3.29,4,"TRUE"
"2114",60,"no","no",0,101,49.27,115,21.73,76,10.93,4,3.16,2,"TRUE"
"2115",123,"no","no",0,85,44.35,103,14.32,91,8.02,5,3.59,3,"FALSE"
"2116",138,"yes","no",0,129,33.35,86,15,108,10.46,1,4.1,0,"TRUE"
"2117",29,"no","no",0,71,33.25,74,10.74,87,6.69,4,3.83,1,"FALSE"
"2118",111,"no","no",0,96,37.77,111,13.81,120,8.32,7,3.21,4,"FALSE"
"2119",37,"yes","no",0,119,29.39,86,15.56,100,10.19,1,2.65,0,"TRUE"
"2120",111,"no","no",0,109,42.47,106,20.6,78,10.43,4,3.13,0,"TRUE"
"2121",81,"no","no",0,84,26.27,91,18.38,82,10.34,3,3.7,1,"FALSE"
"2122",46,"no","no",0,108,15.37,77,23.48,111,6.59,2,3.43,1,"FALSE"
"2123",69,"no","yes",27,78,45.7,89,20.96,102,12.24,3,4.43,0,"FALSE"
"2124",125,"no","no",0,95,18.04,113,13.4,69,8.66,3,2.19,1,"FALSE"
"2125",43,"no","no",0,117,4.59,97,13.68,96,12.58,3,2.89,3,"FALSE"
"2126",127,"no","yes",27,59,23.82,111,18.99,73,11.61,10,1.03,1,"FALSE"
"2127",94,"no","no",0,112,41.65,91,15.33,105,11.83,6,2.62,1,"FALSE"
"2128",46,"no","no",0,85,33.44,74,17.5,112,9.75,5,3.02,3,"FALSE"
"2129",73,"no","yes",26,98,22.3,97,9.05,96,9.98,6,2.75,2,"FALSE"
"2130",146,"no","yes",23,96,25.43,124,20.38,135,13.21,4,2,2,"FALSE"
"2131",93,"no","no",0,70,40.77,99,21.4,112,7.59,10,2.94,1,"FALSE"
"2132",52,"no","yes",31,77,24.16,97,16.41,88,11.4,4,2.97,1,"FALSE"
"2133",202,"no","no",0,137,19.62,70,15.19,113,8.36,3,1.62,3,"FALSE"
"2134",129,"no","yes",31,99,32.81,87,19.11,91,8.89,8,2.78,2,"FALSE"
"2135",94,"no","no",0,49,35.04,115,19.09,74,11.55,1,3.51,1,"FALSE"
"2136",100,"no","no",0,138,27.25,92,18.81,120,6.77,2,3.02,0,"FALSE"
"2137",43,"no","no",0,108,33.98,80,24.51,103,8.13,7,3.05,1,"FALSE"
"2138",130,"no","no",0,105,36.23,108,17.53,93,7.35,3,2.4,0,"FALSE"
"2139",124,"no","no",0,102,30.31,120,19.98,119,10.79,1,2.94,3,"FALSE"
"2140",92,"yes","no",0,120,42.89,112,17.6,95,12.81,5,3.24,3,"TRUE"
"2141",48,"no","no",0,64,33.61,126,11.62,81,11,5,3.56,4,"FALSE"
"2142",98,"no","yes",29,105,18.89,101,18.52,108,11.16,3,1.78,2,"FALSE"
"2143",100,"no","no",0,86,16.41,133,17.87,106,6.59,3,3.38,1,"TRUE"
"2144",79,"no","no",0,109,26.67,87,10.39,103,8.51,5,3.05,3,"FALSE"
"2145",164,"no","no",0,78,20.96,85,14.45,78,7.47,2,3.43,1,"FALSE"
"2146",105,"no","no",0,108,32.93,124,15.57,72,13.22,5,2.92,1,"FALSE"
"2147",89,"yes","no",0,134,35.17,105,14.25,86,7.01,4,2.94,0,"FALSE"
"2148",126,"no","no",0,96,42.47,92,22.26,108,7.51,4,3.43,3,"TRUE"
"2149",96,"no","no",0,102,24.48,73,19.1,91,10.25,7,2.7,1,"FALSE"
"2150",120,"no","yes",33,83,50.92,84,13.89,88,6.6,5,3.13,0,"FALSE"
"2151",212,"no","no",0,127,38.42,83,25.89,132,8.15,4,3.4,2,"TRUE"
"2152",72,"no","no",0,106,23.39,94,12.2,110,12.32,6,2.59,2,"FALSE"
"2153",155,"yes","yes",26,121,35.99,123,11.83,89,6.6,3,3,1,"FALSE"
"2154",89,"no","no",0,80,15.25,81,15.28,120,6.56,4,2.57,2,"FALSE"
"2155",126,"yes","no",0,126,33.59,112,20.95,104,12.84,8,3.38,2,"FALSE"
"2156",172,"no","no",0,102,45.9,111,21.81,104,7.58,5,3.24,2,"TRUE"
"2157",75,"no","no",0,116,38.2,79,16.32,98,9.55,11,3.05,3,"FALSE"
"2158",143,"no","no",0,99,33.03,133,10.51,99,10.33,2,2.75,2,"FALSE"
"2159",166,"yes","no",0,89,8.11,95,22.47,97,10.58,3,3.56,0,"TRUE"
"2160",132,"no","no",0,105,32.32,116,15.49,105,12.59,2,3.51,1,"FALSE"
"2161",94,"yes","no",0,94,15.22,106,28.89,76,7.78,1,2.13,1,"TRUE"
"2162",99,"no","no",0,83,31.04,111,13.13,57,8.82,5,3.27,0,"FALSE"
"2163",136,"no","yes",35,86,34.94,119,25.37,104,9.64,4,1.86,1,"FALSE"
"2164",119,"no","no",0,82,39.36,97,22.69,118,9.49,10,2,1,"FALSE"
"2165",115,"yes","no",0,69,42.72,96,21.46,112,5.32,1,2.67,3,"TRUE"
"2166",160,"no","no",0,103,29.1,121,20.7,92,8.02,3,3.51,2,"FALSE"
"2167",166,"no","no",0,89,33.64,113,21.34,85,6.22,2,3.02,2,"FALSE"
"2168",120,"no","no",0,94,22.92,106,17.35,109,10.73,8,1.81,1,"FALSE"
"2169",173,"no","no",0,114,32.54,138,14.32,99,4.92,3,2.78,1,"FALSE"
"2170",156,"no","no",0,65,29.67,116,16.78,86,10.73,2,2.86,0,"FALSE"
"2171",70,"no","no",0,125,30.16,104,19.23,72,11.43,4,2.94,0,"FALSE"
"2172",41,"no","no",0,89,30.96,104,17.98,124,9.33,1,1.84,1,"FALSE"
"2173",132,"no","no",0,85,37.81,76,14.06,97,9.38,4,3.02,0,"FALSE"
"2174",47,"yes","no",0,120,8.13,123,15.21,96,6.87,7,3.59,0,"TRUE"
"2175",160,"no","no",0,97,20.71,97,7.59,92,6.78,5,2.78,1,"FALSE"
"2176",180,"no","no",0,121,24.4,111,16.09,82,7.87,5,2.38,3,"FALSE"
"2177",93,"no","no",0,68,28.03,86,17.88,104,10.32,4,2.11,2,"FALSE"
"2178",109,"no","no",0,58,32.91,115,12.64,105,12.71,1,3.54,2,"FALSE"
"2179",80,"no","no",0,121,17.19,110,22.37,74,6.2,5,1.97,0,"FALSE"
"2180",54,"no","yes",24,88,15.69,98,16.41,119,4.47,3,3.13,2,"FALSE"
"2181",121,"no","no",0,128,28.71,99,10.53,105,11.98,7,0.78,2,"FALSE"
"2182",157,"no","yes",29,102,37.26,109,17.51,117,8.66,5,4.05,1,"FALSE"
"2183",170,"no","yes",37,130,30.28,103,20.64,93,10.93,4,3.51,0,"FALSE"
"2184",138,"no","no",0,101,24.91,142,24.18,98,7.92,6,3.78,3,"FALSE"
"2185",92,"no","yes",31,116,29.29,91,22.63,90,10.27,5,3.19,1,"FALSE"
"2186",126,"no","no",0,143,32.45,72,12.72,87,8.61,3,3.51,1,"FALSE"
"2187",41,"no","no",0,74,39.46,88,27.8,119,10.19,2,2.94,3,"TRUE"
"2188",167,"no","no",0,124,28.76,108,14.73,64,9.74,4,3.35,4,"TRUE"
"2189",91,"no","no",0,107,21.05,125,27.12,78,10.69,4,1.97,2,"FALSE"
"2190",127,"no","no",0,117,16.32,68,15.05,127,7.3,4,2.62,3,"FALSE"
"2191",88,"no","yes",27,106,15.88,92,21.42,104,8.5,1,2.94,1,"FALSE"
"2192",113,"no","no",0,130,15.4,100,14.5,74,6.18,9,1.46,1,"FALSE"
"2193",78,"no","no",0,81,25.99,82,21.81,112,7.81,6,1.43,2,"FALSE"
"2194",123,"no","no",0,92,43.84,71,17.99,104,8.52,2,2.54,2,"FALSE"
"2195",136,"yes","yes",29,98,14.48,85,19.58,104,10.96,3,2.43,2,"FALSE"
"2196",68,"no","yes",34,72,27.2,119,15.68,101,9.37,10,1.65,1,"FALSE"
"2197",132,"no","yes",10,54,31.09,68,24.85,116,6.4,4,3.11,0,"FALSE"
"2198",133,"no","no",0,67,36.75,133,18.89,95,8.64,1,0.84,2,"FALSE"
"2199",127,"no","no",0,105,44.49,107,15.45,131,4.54,5,0.89,0,"FALSE"
"2200",110,"no","no",0,105,41,85,14.82,59,11.04,4,2.3,2,"FALSE"
"2201",121,"no","no",0,142,30.12,88,10.5,51,9.59,6,2.27,1,"FALSE"
"2202",116,"no","no",0,128,15.22,137,15.37,94,8.69,3,3.78,2,"FALSE"
"2203",112,"yes","yes",16,72,34.05,91,16.81,92,6.8,3,2.81,1,"FALSE"
"2204",97,"yes","no",0,103,24.65,93,25.02,120,10.79,2,2.97,4,"TRUE"
"2205",43,"no","no",0,99,27.12,149,10.17,126,7.83,3,1.84,2,"FALSE"
"2206",110,"no","no",0,106,25.81,126,11.73,112,10.51,8,3.02,3,"FALSE"
"2207",67,"no","no",0,120,29.95,138,20.06,104,6.86,4,2.86,1,"FALSE"
"2208",166,"no","no",0,95,25.86,105,10.29,126,8.91,5,2.65,0,"FALSE"
"2209",129,"no","no",0,122,27.42,95,18.75,104,10.11,3,2.59,1,"FALSE"
"2210",103,"yes","no",0,78,29.19,86,12.28,106,7.11,3,1.84,3,"FALSE"
"2211",71,"no","no",0,110,47.41,67,16.17,84,11.48,7,3.16,0,"TRUE"
"2212",112,"no","yes",27,121,36.21,101,19.23,99,8.54,3,3,4,"FALSE"
"2213",8,"no","yes",36,67,41.29,59,14.53,130,7.98,12,1.3,1,"FALSE"
"2214",98,"no","no",0,121,36.92,73,25.79,71,8.87,2,3.35,0,"TRUE"
"2215",90,"no","no",0,111,29.9,115,24.24,122,6.79,7,3.51,1,"FALSE"
"2216",13,"no","no",0,133,51.54,86,14.49,80,10.24,3,3.11,0,"TRUE"
"2217",58,"no","no",0,107,40.61,88,15.91,84,8.15,3,3.19,2,"FALSE"
"2218",137,"no","yes",22,42,32.23,137,15.22,126,8.08,5,3.08,2,"FALSE"
"2219",116,"no","no",0,94,22.66,126,21.06,78,9.86,5,3.05,5,"TRUE"
"2220",94,"no","yes",28,107,15.76,86,10.86,86,10.15,4,2.67,3,"FALSE"
"2221",87,"no","no",0,72,30.12,105,21.16,87,9.04,7,2.32,3,"FALSE"
"2222",120,"no","no",0,103,31.37,86,17.77,70,7.64,6,2.75,2,"FALSE"
"2223",97,"no","yes",24,109,29.94,81,13.55,94,12.11,9,3.27,0,"FALSE"
"2224",134,"no","no",0,108,34.8,105,12.16,84,7.46,4,2.97,6,"FALSE"
"2225",68,"no","no",0,80,24.41,65,11.42,84,9.7,5,4.19,2,"FALSE"
"2226",93,"no","no",0,93,30.48,65,16.05,88,11.39,5,3.27,1,"FALSE"
"2227",120,"no","no",0,100,23.34,129,18.04,92,6.87,2,2.84,1,"FALSE"
"2228",41,"no","no",0,92,40.43,155,19,90,9.78,6,2.75,2,"FALSE"
"2229",80,"no","no",0,92,34.63,97,18.39,66,6.94,5,2.05,2,"FALSE"
"2230",83,"no","yes",25,95,32.52,136,21.31,86,11.22,5,4.75,2,"FALSE"
"2231",109,"yes","no",0,141,35.55,93,17.43,111,5.37,3,2.11,2,"FALSE"
"2232",66,"no","yes",33,104,15.1,94,9.32,107,7.77,9,1.92,3,"FALSE"
"2233",104,"no","no",0,88,16.52,85,13.23,105,11.77,5,3.35,0,"FALSE"
"2234",89,"no","no",0,96,23.44,63,16.37,125,11.51,5,2.97,1,"FALSE"
"2235",127,"no","no",0,112,38.13,103,15.78,83,7.17,1,2.7,2,"FALSE"
"2236",117,"no","yes",13,65,35.29,77,12.98,95,10.48,3,2.62,1,"FALSE"
"2237",128,"no","no",0,95,45.58,126,10.24,121,9.94,6,3.89,2,"FALSE"
"2238",88,"no","no",0,61,28.34,88,15.24,131,10.92,7,1.84,4,"TRUE"
"2239",61,"no","no",0,104,45.41,131,15.33,106,10.38,4,4.67,1,"TRUE"
"2240",22,"no","no",0,108,30.91,148,16.88,96,9.3,3,2.51,2,"FALSE"
"2241",78,"no","no",0,80,25.01,100,16.97,106,7.23,7,3.7,0,"FALSE"
"2242",56,"no","yes",29,115,6.41,111,12.25,101,10.2,3,1.32,1,"FALSE"
"2243",192,"no","no",0,88,31.45,98,19.12,105,9.56,3,3.08,2,"FALSE"
"2244",70,"no","no",0,108,26.59,116,14.54,96,8.82,4,2.32,2,"FALSE"
"2245",148,"no","no",0,84,40.68,85,16.63,104,10.47,3,2.94,1,"FALSE"
"2246",65,"no","yes",29,129,36.64,77,13.76,91,5.77,5,2.38,2,"FALSE"
"2247",119,"no","no",0,70,22.93,74,17.98,105,8.48,6,3.05,1,"FALSE"
"2248",80,"no","no",0,116,33.12,93,17.84,100,8.73,3,3.46,0,"FALSE"
"2249",152,"no","yes",20,105,40.65,111,17.77,130,12.07,3,3.59,5,"FALSE"
"2250",113,"no","no",0,85,15.74,92,15.1,72,7.19,4,3.89,3,"FALSE"
"2251",75,"no","no",0,133,35.6,121,17.98,123,13.1,4,1.94,1,"FALSE"
"2252",80,"no","no",0,83,33.59,86,13.98,98,4.23,6,1.73,1,"FALSE"
"2253",148,"no","no",0,121,2.99,125,13.74,82,9.14,6,2.86,1,"FALSE"
"2254",63,"yes","no",0,112,10.69,111,17.25,58,11.66,8,2.4,1,"FALSE"
"2255",97,"no","yes",28,97,34.39,84,5.88,64,11.59,3,1.81,1,"FALSE"
